start_year	start_age	observation_years	n_patients	INPAT_logmean	INPAT_logsd	PURCH_logmean	PURCH_logsd	OUTPAT_logmean	OUTPAT_logsd	OPER_OUT_logmean	OPER_OUT_logsd	PRIM_OUT_logmean	PRIM_OUT_logsd	OPER_IN_logmean	OPER_IN_logsd	REIMB_logmean	REIMB_logsd	CANC_logmean	CANC_logsd
1960	35	50	8	3.9023562550939217	0.570548155694302	6.312477055950229	0.3532081597520282	4.002552641240824	0.7651872596141771	2.773848990470157	0.6726143284031811	5.61986675935831	1.3545608819755555	2.4515796951367856	0.771300381973881	1.155757970711693	0.8447329771553579	0.3644306744310351	0.7211327026338596
1960	35	55	9	3.206960311016387	0.6766868350646836	6.253142208925437	0.6509302684391787	3.9781715502218367	0.9882729172926514	2.6683024910171085	1.0076511999853064	5.042266376085816	1.7125748955167934	2.180534487748645	0.8916341823319688	1.3722143132301952	0.42466745499352976	0.8228005255472272	0.7681406106273364
1965	0	45	12	2.215163333594402	1.0923445408874677	3.300468296649531	1.7218038789367305	2.4941672660620586	1.4268734498115174	1.2846452595302431	1.5263083735898917	2.6986546144029804	1.7625415699733873	0.9397406564727256	1.6429465269548975	-0.2418054803762436	0.9690927122196462	-0.5100451324485937	0.4276342533854988
1965	0	50	107	2.7423557004279036	0.8963981793227078	5.225222455721778	1.0158598466779942	3.6127596941798483	1.4662085333976704	2.4621237965029112	1.6169862045399797	3.863006401423456	1.4355259412707166	2.0041331616493	1.127010439031389	0.5777495466589062	0.9819212489124283	-0.47275761340297057	0.4507029368254444
1965	5	45	6	2.694398110052796	0.9566966570934708	4.937542392923419	1.300319615791129	2.936240978273961	2.459522500229114	1.553193290440381	1.4947087853651888	3.235172894854365	1.0080035731278856	1.8896832183063792	1.357762919719233	0.8064804481085892	1.1969354284501201	-0.5100451324485937	0.44850658873134774
1965	5	50	151	2.8090337848432423	0.9953686849690462	5.483855771619412	0.9394533170802137	3.834244983535785	1.3862102296958303	2.60919671863678	1.4285568598905272	3.7488496991182085	1.5822722585076887	2.18304149575435	1.2430434432432738	0.8978902321408669	1.03417161577642	-0.5626964510573635	0.3716197777581999
1965	10	45	13	3.0291983841585264	1.2927411964906441	4.569637278078457	1.5809728717209448	3.661443126119671	1.6337285084228532	1.801406087878039	2.2329092177232566	2.655957385535672	1.0789247414698375	1.9797320601911	1.5111805221994667	0.4394698273261676	1.1977822755986431	-0.28993587170920354	0.6641963512413297
1965	10	50	161	2.9293672171930583	0.9810811224947078	5.79130686556256	0.9215805080931254	4.056005718101494	1.5568145846406054	2.610919669661018	1.7146154863115435	4.037623301716321	1.5585340133565146	2.240047105469854	1.1309570074204898	1.2852366249551097	0.9210918974867185	-0.49573851391249774	0.43507940741185674
1965	15	45	26	3.1751266998514334	1.032537869652159	5.490717499690393	1.192737185478026	3.517324607758177	1.714570323486036	2.1564782373555764	1.8127420447457012	3.6235287166766246	1.8335015040824112	1.9216800442199622	1.3892021702505015	0.7974594564516555	1.1072166891847244	-0.3158183514492969	0.5906088849859144
1965	15	50	294	2.906378822358611	1.0109434536235018	5.813596964023212	0.8784421890090067	3.734353390709267	1.3621790122270587	2.485022103027621	1.4946366334563574	4.09643146058422	1.3420861279955643	2.1055246974828243	1.2303583738932085	1.051754849003125	0.9186255773474586	-0.4372115025828223	0.4944510499513685
1965	15	55	7	3.7069388534962053	0.6190155503973571	5.814892195549633	1.39195232806353	3.789415404551911	1.0149529663703638	2.2551205006070933	1.2892563279749094	4.572544717366973	1.4691239280038244	2.294436075926107	0.8861612512937612	1.4356484452344496	0.6380131038966957	-0.37925795522619965	0.8304728294558062
1965	20	35	7	2.726188162182409	0.5327626502043689	4.656698104817452	0.6260166427368989	2.332639704375811	1.5580371697113684	0.6575574272252349	1.6337721585779068	-0.6931471805599453	0	0.49611300497845207	1.180652354746533	-0.6931471805599453	0	-0.5362025678930725	0.41523641472790307
1965	20	40	14	3.4096549344047613	0.8645618850747631	5.870150826477758	0.5434326894361563	4.0382306093814675	0.9356970546384777	2.7426029479304943	1.4519595448355238	0.8663590828725675	1.518570667893186	2.734299872008379	0.7486344401264745	1.2163028757209364	0.9016306038182548	-0.18582579800461324	0.6215232779397848
1965	20	45	41	3.2963512558042294	0.9615654801558777	5.525760219698578	1.346540140083349	4.009512687658477	1.461313408111441	2.9434521256723367	1.5149108404019869	4.303864634730683	1.9641102172099287	2.5714646133015964	1.070863288437036	1.0027959583415178	1.0490309639342656	0.012438668563683114	0.7000045253751315
1965	20	50	705	2.8505402114620515	0.8640066951149274	5.824711345614883	0.8030046141785868	3.6911609229941256	1.2478911532685917	2.553386024715554	1.4144331886510342	4.36333411890193	1.112726879717566	2.2241682844093176	1.0818065337273004	0.9633290263214039	0.9569910514274959	-0.3158746957512647	0.580124239287006
1965	25	35	8	3.6862269522901183	1.1342978085552873	5.3310238943413335	1.2423589127667247	3.46476883586551	1.5133070528183545	1.5029560778186548	1.5321276989317911	-0.6931471805599453	0	1.899373666324835	1.306049516376284	-0.6931471805599453	0	0.13081203594113697	0.5085586693530302
1965	25	40	22	3.201784961830531	1.1675894122841064	5.597729413476622	0.7088390564961031	3.492063866417462	1.1148385648426788	1.8453387529391048	1.4029049017353856	0.5477874913233078	1.843237531959896	2.341929027427312	0.9635472823908487	1.171470027310203	0.46113861851038135	-0.07418299662143717	0.6545771563700227
1965	25	45	32	3.3545122856054514	0.6993878227762388	5.854901800847823	0.7889063738793869	3.7354322866125793	1.1130875414129349	2.4343608810938364	1.6203155352024785	4.252555342806009	1.460664601653254	2.5166019553091052	0.9762931319668635	0.9709557331095856	1.0098184277544715	-0.1829827353177769	0.6449589600641568
1965	25	50	609	2.7608541193128233	0.81564502941968	5.872198629885746	0.6628197785334848	3.7361047972063526	1.138198518359155	2.6803906259211927	1.3291383456173695	4.502076540074015	1.0619681878525336	2.281265008690891	1.0335850085170222	0.9960555557022162	0.9705755725644877	-0.24488707289641493	0.6128060661761648
1965	25	55	7	2.9862919725721584	0.9572619514612148	6.076238791905717	0.6913855644574565	4.474164583239287	1.5160651009899897	3.5834051699183527	1.7292557555375563	4.462335675453694	0.9274353986948866	2.9090567477501463	0.5977983100987386	1.4342748082773864	0.8741177144557304	0.1535565374358277	0.812349456851158
1965	30	35	8	3.0732188154412783	0.8751263089100407	4.947178115788807	1.2026823431244726	3.1954676839813376	0.902789830712012	0.3256613083930552	0.9439196746855313	-0.6931471805599453	0	1.9323864766929084	0.6151465157775372	-0.6931471805599453	0	0.23672426848953743	0.6440966895250947
1965	30	40	14	3.420430014553438	0.7905341440682697	5.333707803656383	0.6959576027392028	3.5109298365799986	1.0024133759465501	1.8320535575509607	1.551720675663485	1.0871805998518669	1.9857068517970993	1.6912449976241533	1.6259010374753244	0.9311486024123684	0.8859576474113079	-0.004847454150510918	0.7852738752158862
1965	30	45	51	3.2526155079449013	0.8916491785833962	5.286342033164828	1.5006396633742363	3.5416031044230327	1.3308423860404055	2.480516843486821	1.52313413009124	3.806316068503977	1.7716415774167866	2.5054247315119524	1.1455685584811302	1.015257766751789	0.886195464730815	-0.019874171754670662	0.6381196936508822
1965	30	50	310	2.9242570536929446	0.8237344744762423	6.026880041006463	0.6484210141171943	3.819801023282787	1.0115123592397837	2.788642110935907	1.32786757117477	4.697491325759677	1.107298649357091	2.4461838760332673	0.8948629651012522	1.204422853915749	0.881882479088232	-0.1469244075541598	0.6836914529753996
1965	35	30	9	2.817078287470796	0.8804963568811087	4.326193885624116	1.6539886978554708	1.6587028679941218	1.1205114910994138	0.5512889954994056	1.0578710149528143	-0.6931471805599453	0	1.1050956319073673	0.8931812561062346	-0.6931471805599453	0	-0.14811664962234203	0.6649824019786961
1965	35	35	13	3.4757313574120627	0.934451047359835	5.107213028558732	0.9221157180920995	3.163999870063987	1.0581925862249841	1.3084177637027397	1.3329856540724445	-0.6931471805599453	0	1.689254217621573	0.98088053740124	-0.6931471805599453	0	-0.1468010762695877	0.6287959621564382
1965	35	40	36	3.5014896228126675	0.7830163838446084	5.696549879563409	0.6746045988102962	3.636031490069336	0.820253592005297	2.5090066597439797	1.0893128906412988	0.9693283357726017	1.792616920918099	2.3762354500157015	1.1986786566841927	1.135076563847795	0.7844721373856769	0.013814841487706906	0.6343261667023111
1965	35	45	55	3.515644259419788	0.6983884662674886	5.914630524486779	0.7738028418944247	3.876464512958092	0.9710650916680358	2.801066608617852	1.4284626270139191	4.190500866390595	2.2561703990324107	2.5507381370150224	0.8837491987010687	1.4140480215840057	0.7613140906086686	-0.09810198898476519	0.66426282674369
1965	35	50	134	3.0045987819848405	0.6822405820189213	6.158203623870225	0.6205298431103614	3.8438873474816178	1.0409359811684304	2.9999103615759317	1.1146035721330652	4.942089431528996	1.2831936217773574	2.5292308929889273	0.9163660985487295	1.2358495745163753	0.8235504689073461	-0.0542359075462926	0.6784714448299901
1965	40	25	6	2.512865402651083	0.6232915629326456	2.4725199215991314	2.0162085931763967	-0.15666787641524513	1.3141005527179	-0.6931471805599453	0	-0.6931471805599453	0	0.08251287779964195	0.8915059737526047	-0.6931471805599453	0	-0.32694308433724206	0.5673209463933873
1965	40	30	8	3.297449458611866	0.3472339750886525	4.779709666517639	0.6870428137060183	1.8806466962155057	1.164314477414453	0.08977760226400769	0.8677002718590637	-0.6931471805599453	0	1.16834705967272	1.0559605906621878	-0.6931471805599453	0	-0.21731436933865533	0.6753679845332313
1965	40	35	14	3.199815405196364	0.6821582354235839	4.843158230245653	0.8720992864283216	3.2505314581358773	1.1066510009890331	0.9406387966920032	1.0236438076546603	-0.6931471805599453	0	1.4527865295551015	1.1335584416335853	-0.6931471805599453	0	0.2065357336625688	0.6645800917014268
1965	40	40	25	3.6261431070032684	0.6910772853225652	5.699720700004585	0.9338948861513695	3.6168949665185988	0.8280323995548303	1.9855484319864625	1.4140742141344054	0.9716129673743868	2.067053716303771	2.5491146625643175	0.7957250924254057	1.1763047410690106	0.6305258503717253	0.0847226485044123	0.6301602578083209
1965	40	45	21	3.673363790370133	0.7617192615448415	6.131992445116487	0.5239482678789033	3.852376364383032	0.8143786266679175	2.6939003584475363	1.2133534562953772	4.419951821935479	2.01260232373364	2.779360331477686	0.8848068221410524	1.5662850511438928	0.6464156455988807	0.10857128951221565	0.7590500302244649
1965	40	50	40	3.123778357414065	0.9142628510498126	6.2359327198080905	0.7240286276864818	3.707070160700682	1.068685613803402	2.9241339508784874	0.9971524984425233	4.971226501050582	1.672520941708172	2.5861122343237963	0.7722317008856309	1.1408087159684515	0.8842557706806328	-0.010157633019078686	0.6936133770422673
1965	45	25	7	2.973902651241491	0.9955331773683497	2.8329700082794185	1.9727137006423139	-0.3505907130173209	0.9063192231145533	-0.5362025678930725	0.41523641472790307	-0.6931471805599453	0	0.9145429407786776	0.7388507824150108	-0.6931471805599453	0	-0.22231334255932686	0.5872329692993797
1965	45	35	7	3.403703265469673	0.6685591794546103	5.0799691266089	0.8959019554534504	2.4367342472275713	0.5559872647269873	0.16455097188384601	0.6148934043518046	-0.6931471805599453	0	1.4718539736433047	1.0948511656603386	-0.6931471805599453	0	0.3214955845507188	0.48623307382763886
1965	45	40	14	3.599599542292448	0.837692336368276	5.658048318061844	0.8142980322871886	3.0516274725244417	1.0445228366283514	1.2022183134721687	1.5820544726640706	1.0940844076097531	2.3374885871620186	2.0524643895185655	0.8177773119143328	1.0961020079244406	0.8332378341876485	-0.22231334255932686	0.5641951873643345
1965	45	45	10	3.5114300136071166	0.500510792239786	5.727946243301261	1.132942132138957	3.3529807856576133	1.2491289623110908	2.0635025097181963	1.6741225798268473	4.0197111116584034	2.7469505875134566	2.343143829375419	1.0833074938100533	0.8516641281329381	1.1593945159278818	0.10183254105623996	0.7367137969552174
1965	45	50	9	3.4758249388460825	0.8540979829836218	6.323846710348709	0.7224584351613632	3.850650214749117	1.09775116512068	2.8080820063245002	1.4039247179378644	5.292806351551078	1.9807564443669723	2.4157013579026945	1.3799349252108941	1.481447580068669	0.4987399336143123	0.1901636212358161	0.7230586760686678
1965	50	35	6	3.122628292415356	0.8277414249854255	5.054288069160687	0.4460264070313889	2.4546641329229635	0.19737592321980665	-0.0026247261613565054	0.8172559782160946	-0.6931471805599453	0	1.0575375153431104	1.0736687316455762	-0.6931471805599453	0	0.3926382679188097	0.5878515849479271
1965	50	40	6	3.4508364559525746	0.27866826551257934	5.7210455712706505	0.46228479850839643	3.1354015188813773	0.6680621695450278	1.8486844869836603	1.313837346530829	0.768385531341888	2.7396106514602914	1.6458347505148616	0.8479873742633622	0.8149210702450485	0.4857736784447219	0.18047732194999513	1.0239133248419943
1970	0	35	6	3.1521924792552944	0.9104866905420789	4.386569068295607	2.1041793461478773	2.4777704873270068	2.2126465926812697	1.0839817420400744	1.2184672608571756	0.28553911768595736	1.732845573377362	1.0755836599712723	1.6763900641088938	0.3075006639578112	0.8745521718488307	-0.6931471805599453	0
1970	0	40	140	2.070430538941026	0.8441913798591116	3.1859692520775043	1.165835778510742	2.2004846336458677	1.562356457105174	0.8988611105782791	1.4453625122669727	2.447856999524989	1.6541950101280567	0.8560161606741619	1.2367069623863245	-0.4371425992667401	0.638004608896981	-0.6345678116710685	0.25937900680149756
1970	0	45	2503	2.454750918360722	0.8187190956276703	4.723570300031197	1.0706515977135822	3.238884551785206	1.4799754510339005	1.8648505234286117	1.6103898670366243	3.464752201216034	1.5147087907645662	1.5052152627972522	1.214499167729121	0.1527283791505024	0.9811158831913177	-0.5890925261998302	0.33280710877239666
1970	0	50	10	2.5284630092625213	1.1996261126863612	5.575639055185513	0.8859865534055059	3.1985514024178805	1.687080769637808	2.032931120707657	1.5351959059306268	3.606433253109371	1.9083207896065268	1.7455926239675033	1.4737081120430922	0.48825577521541974	1.0945998260522756	-0.5832859516931344	0.3474117097641618
1970	5	35	17	2.6061335020992202	1.1607859855620937	3.8984872900014693	1.7760017434273014	2.5968320694827183	1.758970562079966	0.7160698970858613	1.6443105475838082	-0.14829669078122237	1.0972520894563298	1.0351379735012645	1.4169498097212494	-0.0809981812079949	0.7907358728923828	-0.43465017146156654	0.48035428852908946
1970	5	40	127	1.9454210372697074	0.8403544520206988	3.1731594022381886	1.0601174141378922	1.966320433185464	1.6136488908909556	1.0151861276983298	1.515316412818641	2.3346648158289804	1.6088349028874396	0.9675968874022681	1.2211138877636183	-0.44714202510128864	0.6331060742063833	-0.5766685555485168	0.34904216581355524
1970	5	45	2837	2.3947560246319153	0.8121995616566452	4.8549005411059785	1.089720804860706	3.1546147941472995	1.4945411485677156	1.8017739703262154	1.603888599130827	3.3889736878359744	1.6064383474880453	1.5401441913497533	1.2007084980930338	0.23894137541728208	1.000159226428603	-0.5628798841260346	0.36840091419463206
1970	5	50	17	3.2428726194008513	0.7178118344094662	5.920265909193808	0.9465143138665516	4.655775843025319	1.3194282064498066	2.584718539650427	1.839894919324622	4.102925508425222	1.3361153836834165	2.0053332154797308	1.3221587209764656	1.227588119989563	1.145780613409928	-0.6285229282853506	0.26645261810471627
1970	10	35	10	3.4003503174707435	0.7957100564335584	4.849584222952766	1.0630418977093068	4.045107278902237	0.8519040846668453	1.6559774613336127	1.190693676266154	-0.2420612299082603	0.9621010668661859	2.09537017228953	0.788904448516493	0.10758952623838773	1.1010393816005442	-0.5832859516931344	0.3474117097641618
1970	10	40	91	2.099863912027403	0.8503143674255849	3.513751234468003	1.3456949123139583	2.096561225736359	1.711027410137683	1.0387668192776842	1.695736158871728	2.203122490293448	1.7311320900170553	1.181397821222646	1.282893667603565	-0.2889531713656218	0.885738647540401	-0.5370482936198431	0.4086928472884667
1970	10	45	2440	2.506187984847112	0.8261148377392512	5.030650303457531	1.009212251947888	3.278626729078999	1.4407217744676337	2.0029008556145316	1.5256222739008487	3.4029567020985025	1.641614819033815	1.7538850545244373	1.1780238504382918	0.33296718687567123	1.0140323560081688	-0.5300926627747373	0.41161164836614267
1970	10	50	13	2.622151073369004	1.009563082480814	5.548273371045489	0.6893983906130886	4.11108597911267	1.2161916381327886	2.6335703809502626	1.6219309131544668	4.048508316945645	0.8629776158900234	1.7263109547963005	1.0767792560770417	1.0484909061304977	0.7431254566959966	-0.4003269890391515	0.5693212827785842
1970	15	25	7	2.692681823095814	0.5802513894168676	3.8417272055346627	0.6672755752166531	0.9611966090947903	1.622068631293712	-0.22231334255932686	0.5872329692993797	-0.6931471805599453	0	0.8137618457861082	0.8558752251970824	-0.6931471805599453	0	-0.6931471805599453	0
1970	15	30	19	2.8043084489422117	1.26930501335571	4.224832741140213	1.7920098279476293	2.4802593578149525	2.1040640703411833	0.5351502463649226	1.3584421300640697	-0.6931471805599453	0	1.3432396511239126	1.3070990140053718	-0.6931471805599453	0	-0.28839528473485226	0.5444663482806884
1970	15	35	41	3.0373753129375705	0.9220354160600003	4.638085257083546	1.309432605604667	3.2446833020151744	1.4746241191088305	1.4523700498166834	1.4998902921309565	0.03239574393544726	1.4031623016646673	1.9778036818950886	0.9964020124942696	-0.0031328045514601444	0.8335197902097482	-0.34668379735142585	0.6070925877828567
1970	15	40	163	2.6233732528124087	1.0878127479818829	4.122953487081526	1.5389542106453766	2.976224604253426	1.631053228174573	1.5659576239413828	1.7232145980039253	2.8804797047176005	1.7763433634392776	1.8298739482003819	1.2478058237587937	0.074935965321635	0.9951916084489607	-0.45406464991973666	0.4871058321982693
1970	15	45	5376	2.630669866634163	0.8208059692547999	5.325231942694797	0.9535199976047803	3.432297492832067	1.3411045491467726	2.1895238753713087	1.4670014116516565	3.6870524984608175	1.4965680105385393	1.9496560465773733	1.1210061645541716	0.508993246810307	1.0308138226215666	-0.4683890918648838	0.46839710314793437
1970	15	50	45	2.9924399201629117	0.9886798124828001	6.168756886868646	0.6344437057124821	4.009607704363337	1.4993928387023907	2.7500596813369205	1.3609981108536824	4.353098962062596	1.1771287276199576	2.1853044274426403	1.2649853987790693	1.2210917319496224	0.8039827383180096	-0.4149560748270771	0.5380298825498231
1970	20	25	22	2.5779924071083133	0.969411268789885	3.1405735861616133	1.3486960621432977	1.310976919950456	1.5656593178176195	-0.02037526493923641	0.8064787937994217	-0.6931471805599453	0	0.7770815622711065	1.0620281594334657	-0.6931471805599453	0	-0.3935256472868245	0.5007939588890398
1970	20	30	41	2.773547828323792	1.122075711101931	4.129048349669722	1.2708807924748358	2.757776294471825	1.5556839545084444	0.5886495844754553	1.171449741409942	-0.6931471805599453	0	1.3697637278697428	1.275807015553166	-0.6931471805599453	0	-0.34480669878713005	0.5175749160665818
1970	20	35	88	2.907161715862379	0.9898691576938408	4.5822653486480975	1.3333097514030599	3.2149142479378896	1.3980419450525892	1.5315791766932514	1.6031924606554229	0.11447072930727842	1.3450618219992707	1.8131883376630924	1.1340488797490809	0.16599695247350885	0.9224306248324343	-0.3560729556276844	0.5095540875483088
1970	20	40	334	2.56777093679793	1.0404131943451786	4.299278531296826	1.4615125065895223	2.9205020536169104	1.690014719803868	1.7179855224776077	1.7157405862588153	2.812986242376973	1.8682161369246626	1.7048164841393905	1.2653330139632477	0.19171798882823143	1.046583548478252	-0.2726243303392629	0.5933338710881073
1970	20	45	10080	2.5702542501249535	0.79453285814251	5.373423654233186	0.8990722091993318	3.381798321735539	1.2949413301081558	2.185088854200315	1.4502822450488637	3.850181990401911	1.2587115381328948	1.948980313752166	1.1035533475719268	0.5710732604240103	1.029583695813864	-0.3963643320278852	0.5282847529213363
1970	20	50	83	2.9678564357483195	0.7775162587383834	6.027847805430597	0.6342551030859133	3.8014179403244657	1.215260772324661	2.636459717687428	1.3369912901798173	4.523962263479581	0.9218626078124407	2.281598628906602	1.0404912225127334	1.0574049367360618	1.0263121731515041	-0.39056693288411076	0.5328277645593822
1970	25	20	8	2.956493638598594	1.121608027195131	2.004822460564091	2.2877969204194524	-0.28116757230940415	1.1652542988181398	-0.5558206444764315	0.3884180996060466	-0.6931471805599453	0	1.4524923945435617	0.91416287024473	-0.6931471805599453	0	-0.006514500142376742	0.5685858776101073
1970	25	25	34	2.6884629996353753	0.8609147328457578	3.5223543183195685	1.5895087249743698	1.2795403574940627	1.4448882413131077	0.1367081683765178	1.0191653165388437	-0.6931471805599453	0	1.0683339143583515	1.0366340474261249	-0.6931471805599453	0	-0.2730895407750798	0.541912723190739
1970	25	30	55	2.916612011685874	0.7481948624611537	4.278397426038339	1.336268593631702	2.8795318425159406	1.274238000888062	0.6075852961871423	1.0705992947512455	-0.6931471805599453	0	1.1507107744811829	1.1118314911501932	-0.6931471805599453	0	-0.10127205056921569	0.6300090490151025
1970	25	35	120	3.2885384532964177	0.7962109974707222	4.983944749051424	1.1818087593417823	3.556343881306966	1.1811891282483955	1.7299284621846984	1.6225137730428527	0.2135624287968657	1.4123095235147332	2.124199624925234	1.0441773028274215	0.3339345796119408	0.9524166414201742	-0.16681089597723744	0.6106275708225727
1970	25	40	299	3.016801827309951	1.058525092612656	5.03800674832899	1.308305064026962	3.4600697739702326	1.556962566094865	2.11805746068166	1.6805283337442531	3.29461215022782	1.8082455508133817	2.247791149173659	1.1865971576407093	0.6963928422672436	1.060585361252443	-0.09888475065363289	0.6517436835915981
1970	25	45	8711	2.6210212703434257	0.7764727191188778	5.552879632246224	0.8104572648692202	3.5064788678943515	1.2026032380541123	2.395126622178182	1.3639762752008842	4.131083740391437	1.1000517039983118	2.1129866085955293	1.0333563170073048	0.7218455828050687	1.0129937234784276	-0.3250351680854986	0.5717932239284893
1970	25	50	84	2.832072449722349	0.7117991577294883	6.027751512740579	0.6526803160131327	3.8556987235398825	1.2492557928707393	2.76258752174628	1.561879449384039	4.352589053960677	1.1112095316208919	2.4932504666172353	0.835379928552621	1.0943445867773334	0.9476887902269969	-0.23297561433845343	0.621675055298423
1970	30	20	8	2.6692160559711997	0.6908823437295953	2.140557837705041	1.8317795941670678	-0.6931471805599453	0	-0.6931471805599453	0	-0.6931471805599453	0	0.7439713832459407	0.8696834637594766	-0.6931471805599453	0	-0.28116757230940415	0.5685858776101073
1970	30	25	39	2.936458083722788	0.7162056365034661	4.043739225947162	1.358321021988786	1.5712106375001509	1.7634551916718786	0.1325074413777909	1.0348785608539675	-0.6931471805599453	0	1.1713984482607902	0.8282130003244577	-0.6931471805599453	0	-0.12975626329424803	0.5563039569480399
1970	30	30	67	3.058703603335576	0.8418536678817512	4.607958601190559	1.5508094663172027	2.840891072649626	1.3541778378672558	0.7953060901583383	1.3801923226834272	-0.6931471805599453	0	1.4667599653286147	1.1751129181259756	-0.6931471805599453	0	-0.02430806545570481	0.6054292624774673
1970	30	35	169	3.265091953671478	0.7710258547468645	5.025502904694732	1.221274659367374	3.3739332468063545	1.2663178031207103	1.6313172660725324	1.5054849508268775	0.07391470004567581	1.3362237590192638	2.0873011536499124	1.0942699165194811	0.45995288508427257	1.0184166785544935	-0.07781251200968518	0.6104150009617925
1970	30	40	266	3.47021244547591	0.8872123462891572	5.620676486446048	1.1002941688377195	3.9368523977766614	1.1928166340676642	2.5098343418669606	1.4471465710523144	3.687126620097328	2.0594153647183666	2.4502771054092074	1.1274030285091907	1.278385062925029	0.8982048784616188	-0.007664372694738791	0.6511315631187847
1970	30	45	4941	2.721598876553699	0.8049466166075427	5.693437170523267	0.7948310345707896	3.583740336238117	1.1299133178364786	2.4614501130866775	1.3276435447945658	4.325217477980956	1.1247576520439841	2.2135115418354188	1.0269333851454863	0.8799688899683625	1.014858896122264	-0.2741015596638732	0.5997938473765984
